uuid,weight,sex,age,edu,region,age_band,occupation,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q29_1,Q29_2,Q30
a69ac0164bb7417bb15d8a1dc836488d,0.4873,여성,64,고졸 이하,광주,60-69,무직,2,2>3,3,5>5>5,4>4>4,5>5>5,3,5,2,1>2>9,34>27>35,56>57>58,1>34>27,1,4,2,,1,"요즘 날씨가 너무 덥거나 비가 갑자기 쏟아지는 일이 잦은데, 특히 저처럼 혼자 사는 사람들이나 몸이 약한 어르신들이 이런 기상 변화에 크게 흔들리는 것 같아 걱정됩니다. 또한 동네에서 가끔 큰 화재 사고 소식을 들으면, 오래된 아파트 단지에서 안전하게 대처할 수 있을지 항상 마음이 쓰입니다."
323d8c9f94324b5b8a394f27f8aefdc3,0.8396,여성,46,고졸 이하,인천,40-49,전화 상담원,2,2>4,3,5>5>5,4>4>4,5>5>5,3,5,2,1>2>9,34>27>42,56>57>59,34>1>27,1,3,2,,8,요즘 스마트폰을 이용한 보이스피싱이나 AI 기술을 악용한 사기가 기술로 막기 너무 힘들어서 부모님 세대들이 위험에 처해 있는 것 같아 걱정입니다. 또한 갑자기 쏟아지는 국지성 호우나 예측 불가능한 폭염처럼 일상생활을 위협하는 기상 이상 현상도 더 철저히 관리되었으면 합니다.
0722b7a3153a4aad96c70ed941a7d863,1.8155,남성,40,고졸 이하,경기,40-49,그 외 자동차 운전원,2,2>3,3,5>5>5,4>4>4,5>5>5,3,4,2,1>2>13,29>34>35,57>56>59,29>1>34,1,3,2,,7,공단 지역 특성상 노후된 배관이나 시설에서 가스 누출이나 화학 물질 사고가 터지면 대처하기 힘들 것 같습니다. 또한 요즘 기후가 변덕스러워져서 갑자기 쏟아지는 폭우로 지하도나 도로가 침수되는 일이 잦아질까 봐 걱정됩니다.
b2cf61890b8a4f62a623def0e5ab55d1,1.0884,남성,58,대학교 졸업,경남,50-59,교육 및 훈련 사무원,2,2>4,3,4>5>4,4>4>4,4>5>4,3,4,2,1>2>9,27>34>29,63>56>58,27>1>63,1,4,1,3,,요즘 날씨가 너무 덥거나 장마가 심해서 예전 같지 않은 기상 이변으로 인한 태풍이나 홍수가 잠재적 위험으로 보입니다. 또한 공장들이 자동화되어 가는데 갑작스러운 시스템 오류나 사이버 공격 같은 것도 큰 사고로 이어질 수 있어 위험합니다.
7489be004e9b455fad567d7180f7415d,0.6560,남성,66,고졸 이하,울산,60-69,강구조물 건립원,2,2>4,3,5>5>4,4>4>3,5>5>4,4,5,2,14>13>1,34>38>35,63>56>57,63>34>14,1,3,2,,8,"요즘 날씨가 예전 같지 않아서 갑작스러운 폭우나 태풍으로 인한 산사태가 걱정되고, 공장 설비가 노후화되면서 가스나 화학 물질 누출 사고가 일어날까 봐 항상 마음을 쓰고 있습니다."
faace5a11f524b17b75921d21b752834,1.0769,여성,65,고졸 이하,부산,60-69,무직,1,2>1,3,5>5>5,4>4>4,5>5>5,3,5,2,1>2>4,34>27>29,56>57>68,1>34>27,1,4,1,15,,"요즘 날씨가 너무 덥고 이상해서 폭염으로 인한 건강 피해가 걱정되고, 혼자 사는 노인들을 대상으로 한 보이스피싱이나 금융 사기 같은 범죄도 재난으로 관리가 필요하다고 생각해요."
a0057fdb202541e982e295e7168c2bb2,1.6820,여성,67,고졸 이하,서울,60-69,무직,2,2>1,3,5>5>5,4>4>4,5>5>5,3,5,2,1>2>9,27>34>51,56>57>68,34>27>1,1,4,1,4,,"요즘 여름이 너무 더워져서 혼자 사는 저 같은 노인들에게 건강 문제를 일으킬까 봐 걱정됩니다. 또 스마트폰을 이용한 보이스피싱이나 디지털 사기가 점점 교묘해져서, 이것이 어르신들에게 큰 위협이 될 것 같습니다."
76100767f6f344459a18c06b5f773e0c,1.5626,남성,27,고졸 이하,서울,19-29,웹 운영자,2,3>4,3,4>4>4,4>4>3,4>4>4,3,4,2,13>1>2,51>50>34,56>57>58,51>13>34,1,4,1,4,,최근 AI 기술의 발달로 인한 딥페이크 보이스피싱과 같은 사이버 범죄가 기승을 부리고 있어 이를 새로운 사회재난 유형으로 지정해 관리해야 합니다. 또한 도심 내 오래된 다세대주택가에서는 노후화된 전기 및 가스 시설로 인한 화재나 폭발 위험이 상존하고 있습니다.
039af0855e52498badebad4e64bcd108,1.3668,여성,58,고졸 이하,서울,50-59,지방행정 사무원,2,2>3,3,5>5>5,4>4>4,5>5>5,3,5,2,1>2>9,27>34>39,56>57>58,1>27>34,1,4,1,4,,최근 기후 변화로 인해 예측하기 힘든 국지성 호우와 태풍이 점점 더 강력해지고 있어서 이에 대한 대비가 시급하다고 생각합니다. 또한 고령화 사회로 접어들면서 재난 발생 시 빠르게 대처하기 힘든 어르신들이나 안전 취약 계층을 위한 맞춤형 보호 시스템이 부족한 것 같아 걱정됩니다.
b6d0fa983f4f42e19df7384d70579d6e,1.0423,여성,57,고졸 이하,경남,50-59,그 외 고객 상담 사무원,2,2>1,3,5>5>5,4>4>4,5>5>5,4,5,2,1>2>9,27>34>42,56>57>58,27>34>1,1,4,1,4,,"최근 스마트폰을 이용한 보이스피싱이나 금융 사기가 기술적으로 교묘해져서, 특히 저희 같은 어르신들이 많은 피해를 보는 걸 걱정합니다. 또한 아파트가 노후화되면서 가스 누출이나 화재 같은 시설물 관리 사고도 예의주시해야 할 잠재적 위험인 것 같습니다."
5e5135fa18a74a7ead83b2206a798b2b,0.8917,여성,53,고졸 이하,대전,50-59,건물 청소원,2,2>3,3,4>4>4,3>3>3,4>4>4,3,4,2,1>2>14,34>27>29,56>57>60,34>2>27,1,3,2,0,1,"날씨가 점점 더워져서 한여름에 폭염으로 일하다가 쓰러질까 봐 무섭고, 갑자기 쏟아지는 국지성 호우 때문에 오래된 골목길 집이 침수될까 봐 걱정돼요."
4ad4649ce8e344588da46d2349d3b2e8,0.7796,남성,19,고졸 이하,대전,19-29,무직,1,4>3,3,4>4>4,3>3>3,4>4>4,2,4,2,9>11>2,51>34>29,56>57>60,51>34>29,1,3,2,,8,요즘 영상 편집하다 보니 딥페이크 같은 기술로 인한 사생활 침해나 사이버 범죄가 점점 늘어날 것 같아 걱정됩니다. 그리고 폭염 같은 이상 기후도 피부나 건강에 너무 안 좋아서 위험한 것 같아요.
6e784f235940448bb48e1eb0577210f4,0.9772,남성,56,고졸 이하,강원,50-59,그 외 일반 영업원,2,2>4,3,5>5>5,4>4>4,5>5>5,3,4,2,2>13>1,27>34>29,58>56>57,2>27>34,1,4,2,,1,"최근 기후 변화로 인해 예측하기 힘든 국지성 호우가 우리 지역에 큰 피해를 줄 수 있다고 생각합니다. 또한, 요즘은 스마트폰을 많이 사용하는데 보이스피싱이나 금융 사기 같은 기술을 악용한 범죄도 심각한 재난이라고 봅니다."
6aacebe4873d4cb6b5556f5a099a56dd,0.9605,여성,63,고졸 이하,대구,60-69,무직,2,2>1,3,5>5>5,4>4>4,5>5>5,3,5,2,1>2>13,34>27>51,56>57>68,34>1>27,1,4,1,4,,"요즘은 여름 날씨가 너무 덥고 급격히 변해서 텃밭 작물이 말라 죽거나 건강을 상할까 봐 걱정됩니다. 그리고 아파트 화재도 무섭지만, 요즘은 스마트폰을 이용한 보이스피싱 사기가 너무 늘어나서 노인들이 속기 쉬워 이것도 큰 위험인 것 같습니다."
678f60cf933e40059c2f19af1a46df64,0.8784,남성,64,고졸 이하,대구,60-69,외국어 교사,2,2>3,3,5>5>4,4>4>3,4>4>4,3,4,2,9>1>2,27>34>42,56>57>64,9>27>34,1,3,1,4,,날씨가 점점 더워지는 여름철 폭염이 노약자에게 큰 위협이 될 것 같습니다. 또한 사는 곳이 오래된 도심이라 건물 노후화로 인한 화재나 가스 사고 위험이 늘어나는 것 같아 걱정됩니다.
01356648ab4642b380889ed20b1c701d,1.1815,남성,34,고졸 이하,서울,30-39,회계 사무원,2,3>4,3,4>4>4,3>3>3,4>4>4,3,4,2,2>9>1,27>34>29,56>57>60,2>27>34,1,3,1,4,,"AI 기술 발달로 인한 보이스피싱이나 딥페이크 같은 사이버 범죄가 점점 정교해져서 사회적 혼란이 재난급으로 커질 것 같습니다. 또한 기후 변화로 예측 불가능한 국지성 호우가 늘어나 도심의 지하나 반지하 주거지, 그리고 오래된 건물들이 위험해질 수 있을 것 같습니다."
56e64653b9eb4ff688d599b074128148,0.8471,남성,64,고졸 이하,충남,60-69,그 외 하역 및 적재 단순 종사원,2,2>4,3,5>5>5,4>4>4,5>5>5,3,4,2,3>1>14,29>34>28,63>56>58,3>29>63,1,4,1,15,,"요즘 날씨가 예전 같지 않아서 여름엔 너무 덥고 장마철엔 비가 너무 많이 와서 농사짓는 사람들이 힘들고 위험한 것 같습니다. 그리고 동네에 혼자 사는 어른들이 많은데, 갑작스러운 사고가 났을 때 아무도 모르면 큰일 날 것 같아 걱정됩니다."
c1a19d8bdc474a03b67740e1eb235f9c,1.3668,여성,55,고졸 이하,서울,50-59,국가행정 사무원,3,2>3,3,5>5>5,4>4>4,5>5>5,3,5,2,2>1>9,34>27>29,56>57>58,34>2>27,1,3,2,,8,기후변화로 인한 태풍과 집중호우 같은 이상 기후가 도시 생활에 미치는 영향이 점점 커지고 있어 우려됩니다. 또한 저희처럼 노후된 주택이 밀집한 지역에서는 건축물 노후화에 따른 화재나 시설물 사고 위험이 크다고 생각합니다.
3bfb459368dc43f2a9750a6aa2d91503,1.1732,여성,35,대학원 졸업,경남,30-39,인사 및 노무 사무원,2,3>2,3,5>5>5,4>4>4,5>5>5,3,5,1,1>9>13,27>29>34,56>58>57,27>1>29,1,4,1,4,0,"급격한 기후 변화로 인한 예측 불가능한 태풍과 국지성 호우가 점차 빈번해지고 있어, 이에 대비한 도시 배수 시설 및 재난 대응 시스템의 보완이 필요하다고 생각합니다. 또한 고령화 사회로 진입함에 따라 안전 취약 계층의 증가와 관련된 복지 및 의료 지원 재난도 중요한 잠재적 위험 요인입니다."
65efc5c706f44338af5163f0f13d4040,1.0354,여성,21,대학교 졸업,경남,19-29,"전직 생산관리 사무원, 현재 구직중",2,4>3,3,5>4>4,4>4>3,4>4>4,4,4,2,1>2>9,29>34>27,56>63>59,29>34>1,1,4,2,0,10,"날씨가 해마다 더 덥거나 예측 불가능해서 기상 변화가 가장 걱정되고, 요즘은 스마트폰으로 모든 걸 하다 보니 보이스피싱 같은 사이버 범죄도 재난급으로 관리가 필요하다고 느낍니다."
9ee3641e06d244e5bd7913644e18e24e,0.6261,여성,35,고졸 이하,충북,30-39,건물 청소원,1,2>4,3,5>5>5,3>3>3,5>5>5,3,4,2,13>2>9,27>34>29,56>68>57,27>34>13,1,4,1,7,,급격한 기후 변화로 인해 예전엔 없던 집중호우나 폭염이 자주 발생해서 오래된 집들이나 농지에 피해를 줄까 봐 걱정됩니다. 그리고 또 다른 새로운 바이러스가 유행해서 가족들이 아프거나 일상생활이 힘들어질까 봐 두렵습니다.
846c2458d7274a7cb4f00e14f0abdf79,0.8891,남성,46,대학교 졸업,전남,40-49,철도운송 관련 종사원,2,3>2,3,5>5>4,4>4>4,5>5>5,3,4,2,2>13>1,31>29>34,57>56>68,31>2>13,1,4,1,15,2,급격한 고령화 진행으로 인해 독거 노인들이 겪는 생활 속 안전사고와 신고 체계의 미비가 잠재적 위험으로 보입니다. 또한 기후 변화로 인한 예측 불가능한 국지성 호우가 지역의 하수 시스템을 초과할 때 발생할 침수 피해도 선제적으로 관리해야 할 위험 요인입니다.
6ea91a94be0d4bbba3f69053e43dbf69,1.3474,남성,37,대학교 졸업,경남,30-39,금속공학 기술자 및 연구원,3,3>4,3,5>5>4,4>4>4,5>5>5,3,4,2,1>9>13,34>35>38,63>57>56,63>34>1,1,3,2,,1,기후 변화로 인해 설계 기준을 초과하는 이상 기후가 해안 산업단지 시설물을 붕괴시킬 위험이 점점 커지고 있습니다. 또한 제조 현장의 고령화와 첨단 자동화 설비가 섞여 운영되면서 발생할 수 있는 새로운 유형의 산업 재난도 미리 정의해서 관리해야 합니다.
bbe517a8c99d4712a6a82b9b1e47d56d,1.1544,여성,67,고졸 이하,인천,60-69,무직,1,2>1,3,4>4>4,3>3>3,4>4>4,3,4,2,1>2>9,34>27>29,56>57>67,34>27>1,1,3,2,,8,요즘 스마트폰 보이스피싱 사기가 너무 기가 막혀서 위험해요. 그리고 여름에 폭염이 날이 갈수록 심해져서 우리 같은 어르신들이 건강 못 지킬까 봐 겁나요.
7abec4dde1514f8aa32eea333f26c853,0.8586,남성,42,대학원 졸업,전북,40-49,마케팅 전문가,4,3>4,3,5>5>4,4>4>3,5>5>4,3,4,2,13>1>2,51>50>27,58>57>56,51>13>1,1,4,1,15,,"급격한 디지털 전환 환경 속에서 AI 기반의 딥페이크나 보이스피싱과 같은 고도화된 사이버 범죄가 사회적 신뢰를 무너뜨릴 잠재적 위험이 큽니다. 또한, 기후 변화로 인한 예측 불가능한 기상 이변이 지방의 노후화된 기반 시설에 미칠 영향도 선제적으로 관리해야 할 위험 요인이라고 생각합니다."
5e2332dbfa3a4c46bd3a7c73f2789185,1.1815,남성,39,대학교 졸업,서울,30-39,데이터 설계 및 프로그래머,3,3>4,3,5>5>5,4>4>4,5>5>5,3,5,2,2>9>11,51>50>27,56>57>60,2>51>27,1,3,2,,1,AI 기술 발달에 따른 딥페이크 등 신종 범죄와 사회 기반 시설에 대한 대규모 사이버 테러가 잠재적 위험 요인이라고 생각합니다. 또한 기후 변화로 인한 예측 불가능한 국지성 호우도 큰 위협입니다.
3b51759ec18b4af5a999aa088dab20c1,1.3315,남성,27,고졸 이하,경남,19-29,건물 경비원,2,3>2,3,5>5>5,4>4>4,5>5>5,4,5,2,1>2>21,34>27>29,56>57>61,34>1>56,1,3,2,,1,"지구 온난화로 인해 태풍이나 폭우 같은 기상이변이 점점 심해져서, 노후된 주택과 시설물이 버티지 못하고 붕괴하는 사고가 많이 발생할 것 같습니다. 또한 관리가 소홀한 낡은 건물들의 전기나 가스 설비 노후화로 인한 화재 사고도 항상 마음에 걸립니다."
a0399372575042eabee591924b8998b9,0.6560,여성,22,고졸 이하,인천,19-29,프레스기 및 절단기 조작원,2,4>3,3,5>5>5,4>4>4,5>5>5,4,5,1,1>2>3,34>35>51,63>56>58,63>34>1,1,4,1,3,,"공장 기계가 점점 스마트해지는데, 갑자기 오류가 나면 사람이 제때 대처하지 못해 큰 사고가 날까 봐 걱정돼요. 그리고 요즘 핸드폰으로 보이스피싱이나 딥페이크 같은 사기가 기술을 이용해 너무 정교해져서 위험한 것 같아요."
f56670caeffe435b8a87208347e1ebf5,0.9928,여성,55,고졸 이하,부산,50-59,건물 청소원,2,2>3,3,5>5>5,4>4>4,5>5>5,3,5,2,1>2>9,34>27>29,56>57>58,1>34>27,1,3,2,,1,"요즘 날씨가 갈수록 더워져서 여름철에 야외 활동을 하다가 열사병이나 온열질환에 걸릴 위험이 커지는 것 같고, 혼자 사는 이웃들이 많아서 화재 같은 사고가 났을 때 제때 대처하지 못할까 봐 그런 게 잠재적 위험인 것 같아요."
dc7709e9128b43e3b4dbfd25f98a5241,0.6590,남성,34,대학교 졸업,전남,30-39,경리 사무원,2,3>4,3,5>5>5,4>4>4,4>5>5,3,4,1,1>14>2,27>34>51,56>57>61,27>1>34,1,3,1,15,,"기후 변화로 인한 폭염이나 한파 같은 이상 기후가 건강에 미치는 영향이 점점 커질 것 같습니다. 특히 고령화된 지역 특성상 감염병 확산 시 대응 체계가 부족할 수 있어 걱정되며, 노후화된 주택 시설에서의 화재 위험도 잠재적인 위험 요인이라고 생각합니다."
a7bb501917b747bfb21562141e4785eb,1.7663,남성,66,대학교 졸업,경기,60-69,토목시공 기술자,2,2>4,4,5>5>5,4>4>4,5>5>5,4,5,2,13>1>2,46>34>29,63>56>58,13>46>34,1,4,2,0,3,"최근 기상이변으로 인한 예측 불가능한 국지성 호우가 가장 걱정됩니다. 도시 외곽의 노후화된 배수 시설이나 산비탈 경사지가 제대로 견뎌낼지 의문이고, 갑작스러운 폭우 때 대처할 수 있는 실질적인 기술이 부족하다고 느낍니다."
2db5cdd756ad48a2a0063f47c0286003,0.9102,남성,56,대학원 졸업,충남,50-59,경영 기획 사무원,3,3>2,3,5>5>5,4>4>4,5>5>5,3,5,2,1>2>9,34>35>38,63>57>56,63>34>38,1,4,1,4,,제조 현장의 고령화로 인한 산업재해 위험 증가와 스마트 팩토리 도입에 따른 인간·로봇 협업 사고의 잠재적 위험을 새로운 재난 유형으로 지정해 관리해야 합니다.
f94377297b0d49f5914fdb0e5435621a,0.8301,여성,69,대학교 졸업,경북,60-69,치과위생사,2,2>3,3,5>5>5,4>4>4,5>5>5,3,4,2,2>5>13,27>34>35,56>68>58,27>2>34,1,4,1,4,,"요즘 날씨가 너무 변덕스러워서 여름엔 폭염, 겨울엔 대설이 예전 같지 않아 이에 대비한 기술이 필요하고, 혼자 사는 노인이 많아져서 응급 상황에 자동으로 신고가 되는 보건 안전 기술이 꼭 필요하다고 생각합니다."
04ad51ab3d59489a8c9ae28ae3de4420,1.0354,여성,20,대학교 졸업,경남,19-29,무직,2,4>3,3,4>4>5,3>3>4,4>4>5,3,4,2,2>9>13,27>29>34,56>57>58,2>27>34,1,4,1,4,0,요즘 AI 기술이 발달해서 딥페이크나 보이스피싱 같은 범죄가 늘어날까 봐 걱정돼요. 그리고 갑자기 날씨가 너무 더워지거나 장마가 심해지는 기후 변화도 위험한 것 같아요.
0a04a22587f14e89b5b2ff996109073e,1.7593,여성,29,고졸 이하,서울,19-29,한식 조리사,2,3>4,3,4>4>5,4>4>4,5>4>5,4,5,2,2>1>9,27>34>35,64>57>56,64>34>2,1,3,2,,1,"최근 기상이변으로 인한突如其来的 폭우와 폭염이 잦아져서, 저희처럼 노후된 아파트 단지나 반지하 공간이 많은 동네의 안전에 큰 위협이 된다고 생각합니다. 또한 각종 기계 시설들이 자동화되면서 고장이나 오작동 시 대처하지 못해 발생하는 신종 사고도 잠재적 위험요인인 것 같습니다."
6f8c23b462c24dc9974e5c59d0cd03a1,1.0229,남성,39,고졸 이하,경북,30-39,유리 관련 기능 종사원,2,3>2,3,5>5>5,4>4>4,4>4>4,3,4,2,1>2>9,34>29>27,63>57>56,63>34>29,1,4,1,7,,"요즘 기후 변화로 장마철에 비가 너무 많이 와서 산사태나 침수 피해가 걱정되고, 스마트폰으로 하는 보이스피싱 같은 사이버 범죄가 점점 정교해져서 일반인들이 당하기 쉬운 것 같습니다."
078bf6b66df64569ba4bd9de802ae7ad,0.2866,남성,64,고졸 이하,세종,60-69,사무 보조원,2,2>3,3,4>5>4,3>3>3,4>4>4,3,4,2,1>2>9,34>35>27,63>56>57,1>34>63,1,4,1,12,0,"기후 변화로 인해 예측이 어려운 태풍과 집중호우가 잦아지고 있어 이에 대한 대비가 시급하다고 생각하며, 최근 기술을 이용한 보이스피싱 같은 사이버 범죄도 재난급으로 피해를 주니 정부가 나서서 관리해야 합니다."
3fb36d1f2782461481a9e42b60da6834,0.6560,남성,69,고졸 이하,울산,60-69,무직,2,2>3,3,5>5>5,4>4>4,5>5>5,3,4,2,1>2>14,38>34>42,57>56>63,1>34>38,1,4,1,4,,"집안에 있는 낡은 전기 배선이나 가스 시설들이 노후화되어 고장 나면서 사고가 많이 나는데, 이를 미리 감지하는 기술이 부족한 것 같습니다. 또한 혼자 사는 어르신들이 복잡한 기계를 잘못 다루다가 사고를 당하는 일도 늘어날 것 같아 걱정됩니다."
139dfed777164d849a2bb5693073c24c,0.7788,여성,24,고졸 이하,경북,19-29,골프장 캐디,2,4>3,3,5>5>5,4>4>4,5>5>5,3,4,2,1>2>13,34>29>35,56>57>58,34>1>29,1,4,1,4,1,요즘 AI 기술을 이용한 보이스피싱이나 딥페이크 같은 사이버 범죄가 점점 정교해져서 일반인들이 속쉽게 당할 것 같아 위험하다고 느껴요. 또 제가 사는 곳은 공단 근처라 화학 물질 누출 사고나 갑작스러운 대형 화재 같은 것도 항상 조심스럽게 생각하고 있습니다.
